(8777.833048502604, 5221.333312988281, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8776.833089192709, 5216.83349609375)
(8777.833048502604, 5221.333312988281, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8779.832967122396, 5225.333658854167)
(8791.83349609375, 5216.83349609375, 8779.832967122396, 5225.333658854167)
(8782.832845052084, 5228.3335367838545, 8791.83349609375, 5216.83349609375)
(8787.333170572916, 5230.833435058594, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8782.832845052084, 5228.3335367838545)
(8787.333170572916, 5230.833435058594, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8791.83349609375, 5231.333414713542)
(8791.83349609375, 5216.83349609375, 8791.83349609375, 5231.333414713542)
(8796.332804361979, 5230.833435058594, 8791.83349609375, 5216.83349609375)
(8800.332641601562, 5228.3335367838545, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8796.332804361979, 5230.833435058594)
(8800.332641601562, 5228.3335367838545, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8803.8330078125, 5225.333658854167)
(8791.83349609375, 5216.83349609375, 8803.8330078125, 5225.333658854167)
(8805.832926432291, 5221.333312988281, 8791.83349609375, 5216.83349609375)
(8806.333414713541, 5216.83349609375, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8805.832926432291, 5221.333312988281)
(8806.333414713541, 5216.83349609375, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8805.832926432291, 5211.833190917969)
(8791.83349609375, 5216.83349609375, 8805.832926432291, 5211.833190917969)
(8803.8330078125, 5207.833353678386, 8791.83349609375, 5216.83349609375)
(8800.332641601562, 5204.833475748698, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8803.8330078125, 5207.833353678386)
(8800.332641601562, 5204.833475748698, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8796.332804361979, 5202.333577473958)
(8791.83349609375, 5216.83349609375, 8796.332804361979, 5202.333577473958)
(8791.83349609375, 5201.833089192708, 8791.83349609375, 5216.83349609375)
(8787.333170572916, 5202.333577473958, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8791.83349609375, 5201.833089192708)
(8787.333170572916, 5202.333577473958, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8782.832845052084, 5204.833475748698)
(8791.83349609375, 5216.83349609375, 8782.832845052084, 5204.833475748698)
(8779.832967122396, 5207.833353678386, 8791.83349609375, 5216.83349609375)
(8777.833048502604, 5211.833190917969, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8779.832967122396, 5207.833353678386)
(8777.833048502604, 5211.833190917969, 8791.83349609375, 5216.83349609375)
(8791.83349609375, 5216.83349609375, 8776.833089192709, 5216.83349609375)
(2421.833292643229, 3445.8333333333335, 3128.333282470703, 3475.3334045410156)
(2421.833292643229, 3445.8333333333335, 3128.333282470703, 3475.3334045410156)
(5323.8332112630205, 4150.333404541016, 5327.8330485026045, 4145.833333333333)
(4676.833089192708, 2304.33349609375, 4753.8330078125, 2286.8331909179688)
(4753.8330078125, 2304.33349609375, 4676.833089192708, 2286.8331909179688)
(2223.3332316080728, 3622.333526611328, 2223.3332316080728, 3586.8334452311196)
(5646.8332926432295, 4786.8336995442705, 5646.8332926432295, 4609.833272298177)
(4004.833221435547, 3200.8333841959634, 4182.333119710286, 3200.8333841959634)
(2004.8333485921223, 4022.833506266276, 2181.8333943684897, 4022.833506266276)
(6051.333109537761, 1769.3333943684895, 6051.333109537761, 1674.8336791992188)
(7450.8331298828125, 1416.83349609375, 7275.333150227864, 1592.333475748698)
(6836.833190917969, 1022.833251953125, 6266.3330078125, 1593.3334350585938)
(5694.333394368489, 998.3332316080729, 5098.8332112630205, 1593.8334147135417)
(2277.8333028157554, 2028.3335367838542, 1643.833287556966, 2662.3336791992188)
(2277.8333028157554, 1975.3336588541667, 1631.833267211914, 2621.3333129882812)
(2277.333323160807, 1869.8333740234375, 1606.833267211914, 2540.3335571289062)
(7428.8330078125, 1820.3333536783855, 7395.833333333333, 1820.3333536783855)
(7075.8331298828125, 4787.833658854167, 7108.833312988281, 4780.833435058594)
(7030.832926432292, 4894.8333740234375, 6994.333394368489, 4910.333251953125)
(6769.333394368489, 5081.333414713542, 5864.333089192708, 4176.333363850911)
(6971.333312988281, 5150.8331298828125, 6024.333190917969, 4203.833516438802)
(6598.8332112630205, 4513.3331298828125, 6262.333170572917, 4176.333363850911)
(7318.332926432292, 4182.3333740234375, 6988.833109537761, 4511.8336995442705)
(6103.8330078125, 4203.833516438802, 5621.333312988281, 4685.833740234375)
(5865.833028157552, 4176.333363850911, 5424.333190917969, 4618.333435058594)
(6178.333028157552, 4812.833658854167, 6674.333190917969, 4812.833658854167)
(6380.833435058594, 4168.833414713542, 6380.833435058594, 4887.833658854167)
(6374.833170572917, 4819.333394368489, 6380.833435058594, 4812.833658854167)
(6380.833435058594, 4812.833658854167, 6372.833251953125, 4816.3330078125)
(6374.833170572917, 4819.333394368489, 6380.833435058594, 4812.833658854167)
(6380.833435058594, 4812.833658854167, 6377.8330485026045, 4821.333312988281)
(6380.833435058594, 4812.833658854167, 6377.8330485026045, 4821.333312988281)
(6381.333414713542, 4821.8332926432295, 6380.833435058594, 4812.833658854167)
(6384.833272298177, 4820.833333333333, 6380.833435058594, 4812.833658854167)
